,frame,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,name_1_label_polished,name_2_label_polished
187,187,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
188,188,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
189,189,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
190,190,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
191,191,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
192,192,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
193,193,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
194,194,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
195,195,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
196,196,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
197,197,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
198,198,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
199,199,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
200,200,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
201,201,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
202,202,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
203,203,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
204,204,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
205,205,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
206,206,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
207,207,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
208,208,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
209,209,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
210,210,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
211,211,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
212,212,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
213,213,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
214,214,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
215,215,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
216,216,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
217,217,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
218,218,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
219,219,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
220,220,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
221,221,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
222,222,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
223,223,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
224,224,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
225,225,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
226,226,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
227,227,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
228,228,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
229,229,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
230,230,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
231,231,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
232,232,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
233,233,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
234,234,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
235,235,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
236,236,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
237,237,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
238,238,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
239,239,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
240,240,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
241,241,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
242,242,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
243,243,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
244,244,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
245,245,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
246,246,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
247,247,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
248,248,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
249,249,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
250,250,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
251,251,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
252,252,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
253,253,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
254,254,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
255,255,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
256,256,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
257,257,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
258,258,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
259,259,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
260,260,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
261,261,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
262,262,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
263,263,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
264,264,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
265,265,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
266,266,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
267,267,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
268,268,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
269,269,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
270,270,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
271,271,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
272,272,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
273,273,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
274,274,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
275,275,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
276,276,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
277,277,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
278,278,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
279,279,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
280,280,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
281,281,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
282,282,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
283,283,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
284,284,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
285,285,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
286,286,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
287,287,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
288,288,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
289,289,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1,G. Monfils,H. Zeballos
290,363,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
291,364,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
292,365,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
293,366,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
294,367,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
295,368,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
296,369,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
297,370,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
298,371,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
299,372,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
300,373,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
301,374,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
302,375,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
303,376,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
304,377,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
305,378,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
306,379,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
307,380,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
308,381,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
309,382,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
310,383,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
311,384,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
312,385,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
313,386,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
314,387,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
315,388,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
316,389,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
317,390,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
318,391,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
319,392,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
320,393,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
321,394,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
322,395,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
323,396,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
324,397,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
325,398,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
326,399,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
327,400,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
328,401,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
329,402,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
330,403,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
331,404,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
332,405,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
333,406,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
334,407,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
335,408,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
336,409,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
337,410,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
338,411,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
339,412,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
340,413,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
341,414,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
342,415,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
343,416,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
344,417,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
345,418,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
346,419,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
347,420,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
348,421,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
349,422,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
350,423,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
351,424,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
352,425,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
353,426,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
354,427,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
355,428,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
356,429,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
357,430,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
358,431,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
359,432,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
360,433,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
361,434,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
362,435,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
363,436,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
364,437,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
365,438,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
366,439,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
367,440,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
368,441,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
369,442,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
370,443,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
371,444,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
372,445,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
373,446,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
374,447,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
375,448,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
376,449,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
377,450,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
378,451,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
379,452,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
380,453,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
381,454,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
382,455,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
383,456,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
384,457,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
385,458,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
386,459,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
387,460,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
388,461,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
389,462,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
390,463,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40,D. Thiem,K. Khachanov
