frame,x_0,y_0,x_1,y_1,serving,name_1,name_2,score_1,score_2
00240,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00241,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00242,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00243,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00244,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00245,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00246,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00247,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00248,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00249,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00250,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00251,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,0-3-6-1,15-6-3-1
00252,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00253,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00254,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00255,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00256,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00257,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00258,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00259,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00260,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00261,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00262,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00263,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00264,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00265,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00266,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00267,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00268,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00269,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00270,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00271,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00272,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00273,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00274,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00275,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00276,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00277,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00278,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00279,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00280,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00281,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00282,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00283,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00284,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00285,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00286,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00287,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00288,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00289,194.95,905.89,641.27,997.12,name_2,G. MONFILS,H. ZEBALLOS,15-3-6-1,15-6-3-1
00363,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00364,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00365,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00366,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00367,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00368,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00369,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00370,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00371,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00372,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00373,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00374,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00375,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00376,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00377,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00378,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00379,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00380,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00381,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00382,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00383,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00384,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00385,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00386,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00387,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00388,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00389,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00390,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00391,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00392,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00393,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00394,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00395,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00396,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00397,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00398,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00399,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00400,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00401,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00402,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00403,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00404,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00405,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00406,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00407,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00408,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00409,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00410,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00411,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00412,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00413,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00414,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00415,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00416,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00417,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00418,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00419,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00420,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00421,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00422,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00423,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00424,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00425,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00426,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00427,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00428,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00429,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00430,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00431,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00432,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00433,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00434,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00435,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00436,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00437,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00438,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00439,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00440,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00441,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00442,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00443,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00444,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00445,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00446,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00447,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00448,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00449,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00450,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00451,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00452,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00453,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00454,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00455,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00456,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00457,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00458,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00459,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00460,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00461,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00462,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00463,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00464,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00465,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00466,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00467,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00468,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00469,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00470,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00471,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00472,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00473,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00474,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00475,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00476,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00477,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00478,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00479,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00480,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00481,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00482,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00483,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00484,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00485,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00486,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00487,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00488,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00489,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00490,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00491,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00492,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00493,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00494,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00495,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00496,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00497,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00498,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00499,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00500,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00501,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00502,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00503,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00504,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00505,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00506,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00507,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00508,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00509,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00510,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00511,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00512,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00513,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00514,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00515,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00516,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00517,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00518,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00519,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00520,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00521,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00522,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00523,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00524,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00525,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00526,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00527,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00528,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00529,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00530,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00531,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00532,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00533,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00534,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00535,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00536,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00537,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00538,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00539,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00540,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00541,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00542,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00543,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00544,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00545,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00546,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00547,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00548,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00549,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00550,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00551,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00552,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00553,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00554,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00555,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00556,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00557,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00558,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00559,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00560,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00561,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00562,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00563,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00564,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00565,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00566,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00567,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00568,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00569,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00570,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00571,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00572,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00573,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00574,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00575,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00576,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00577,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00578,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00579,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00580,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00581,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00582,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00583,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00584,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00585,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00586,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00587,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00588,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00589,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00590,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00591,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00592,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00593,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00594,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00595,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00596,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00597,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00598,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00599,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00600,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00601,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
00602,193.06,905.52,549.29,995.99,name_2,Thiem,Khachanov,4-1-0,6-2-40
